SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
"GS18551","http://www.inventorysource.com/images/gs/GS18551.jpg","ARC Lite Gathering Pin  8/32R","9",Yes,"<b>ARC Lite Gathering Pin, 8/32 Red - </b><br>Manufacture ID: C-406R<br><br>Closeout Item - New Reduced cost! Quantities are limited.
<br>Featuring the revolutionary single-cam technology, the design breakthrough that changed the industry a decade ago, the Genesis is incredibly accurate, quiet shooting, produces very little recoil and is just plain fun to shoot.
<br>
<br>Features:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual
<br>- Right Handed
<br>- Blue","272.99","155.79","Genesis","10926","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54250.jpg","8.5","0.00","272.99","859752000277","","","Genesis Original Bow - Right Handed, Blue, Kit  Manufacture ID: 10926    Genesis Original Kit    The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.    Along with the single-cam Genesis bow, the set features several other components that will help beginners ",
"GS54248","http://www.inventorysource.com/images/gs/GS54248.jpg","Gen Original RH Red, Kit","6",Yes,"<b>Genesis Original Bow - Right Handed, Red, Kit</b><br>Manufacture ID: 10930<br><br>Genesis Original Kit
<br>
<br>The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.
<br>
<br>Along with the single-cam Genesis bow, the set features several other components that will help beginners be fully prepared to take on the sport of archery. It includes a color matched durable vinyl tube quiver and arm guard with dual reinforced adjustable Velcro straps. It also features five aluminum target arrows, manufactured specifically for use with the Genesis bow. The Genesis Owner's Manual provides an easy-to-understand tutorial on how to safely use the Genesis bow and accessories. And, as an added bonus, the kit also features two free multi-colored ringed target faces.
<br>
<br>Genesis Technology, which effectively eliminates unnecessary let-off, makes the Genesis bow an extremely versatile bow that anyone can shoot. Children can't outgrow it because there is no specific draw length. And, since the draw length is always right, it's extremely easy for beginners to shoot.
<br>
<br>Featuring the revolutionary single-cam technology, the design breakthrough that changed the industry a decade ago, the Genesis is incredibly accurate, quiet shooting, produces very little recoil and is just plain fun to shoot.
<br>
<br>Features:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual
<br>- Right Handed
<br>- Red","272.99","155.79","Genesis","10930","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54248.jpg","8.5","0.00","272.99","859752000314","","","Genesis Original Bow - Right Handed, Red, Kit  Manufacture ID: 10930    Genesis Original Kit    The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.    Along with the single-cam Genesis bow, the set features several other components that will help beginners b",
"GS54255","http://www.inventorysource.com/images/gs/GS54255.jpg","Gen Pro RH Black, Bow Only","12",Yes,"<b>Genesis Pro Bow - Right Handed, Black, Bow Only</b><br>Manufacture ID: 10492A<br><br>The original Genesis line was revolutionary in that the zero let-off Genesis System made it the first compound bow to cover all draw lengths. This meant that everyone (children and adults) could shoot the same bow. The same holds true for the Genesis Pro.
<br>
<br>The Genesis Pro gives you:
<br>
<br>- Higher draw weight - adjustable from 15 lbs. to 25 lbs. 
<br>- Larger centershot clearance area - accommodates modern rests and allows for advanced bow-tuning techniques. 
<br>- Easy-to-adjust draw stop - all you need is an Allen wrench (provided) to change draw stop positions from 18.5"" to 30"". 
<br>
<br>Specifications:
<br> 
<br>- Machined 6061-T6 aluminum riser 
<br>- Machined Aluminum Genesis ProCam and machined idler wheel 
<br>- Competition composite limbs 
<br>- Teflon coated stainless steel cable guard 
<br>- Covers all draw lengths 
<br>- Molded competition grips 
<br>- Drilled and tapped for accessories 
<br>- 0% let-off 
<br>- 35 1/2"" axle-to-axle 
<br>- Black
<br>- Right Handed","250.99","143.19","Genesis","10492A","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54255.jpg","5.2","0.00","250.99","859752000253","","","Genesis Pro Bow - Right Handed, Black, Bow Only  Manufacture ID: 10492A    The original Genesis line was revolutionary in that the zero let-off Genesis System made it the first compound bow to cover all draw lengths. This meant that everyone (children and adults) could shoot the same bow. The same holds true for the Genesis Pro.    The Genesis Pro gives you:    - Higher draw weight - adjustable fr",
"GS55602","http://www.inventorysource.com/images/gs/GS55602.jpg","Saberlock 83Z Camo Bow Case","3",Yes,"<b>Saberlock 83Z Camo Bow Case - </b><br>Manufacture ID: SABERLOCK83Z<br><br>Modeled after the popular GDS 6200 Series bow cases, Saberlock boasts all of the same features with a one-inch expanded height and weight to fit today&rsquo;s radical riser designs. Saberlock is a hardcore bow protector with tie&mdash;down straps, a thick foam interior, and secure holders for up to 12 arrows. It&rsquo;s tough on the outside, too, made of solid polyethylene with a 600D polyester inlay. Saberlock takes security seriously with a numeric key lock and padlock holders.
<br>
<br>- Inside Dimensions(inch): 40 x 18 3/8 x 7
<br>- Outside Dimensions(inch): 42 1/2 x 20 3/4 x 7 3/4
<br>- Weight(lbs): 17.41","239.99","117.59","Vanguard","SABERLOCK83Z","Archery & Accessories","Cases and Sleeves","http://www.inventorysource.com/images/gs/t_GS55602.jpg","21.05","169.99","239.99","026196336815","","","Saberlock 83Z Camo Bow Case -   Manufacture ID: SABERLOCK83Z    Modeled after the popular GDS 6200 Series bow cases, Saberlock boasts all of the same features with a one-inch expanded height and weight to fit today&rsquo;s radical riser designs. Saberlock is a hardcore bow protector with tie&mdash;down straps, a thick foam interior, and secure holders for up to 12 arrows. It&rsquo;s tough on the o",
"GS58303","http://www.inventorysource.com/images/gs/GS58303.jpg","18"" Arrrows-w/Field Pnt /Set of 5","10",Yes,"<b>Crossbow Arrows - 18"" Arrrows-w/Field Points /Set of 5</b><br>Manufacture ID: 16107<br><br>Barnett 18"" Crossbow Arrows
<br>
<br>- Per 5
<br>- Includes field points","32.0","22.87","Barnett","16107","Archery & Accessories","Arrows-Finished","http://www.inventorysource.com/images/gs/t_GS58303.jpg","0.45","0.00","32.00","042609161072","","","Crossbow Arrows - 18"" Arrrows-w/Field Points /Set of 5  Manufacture ID: 16107    Barnett 18"" Crossbow Arrows    - Per 5  - Includes field points",
"GS56493","http://www.inventorysource.com/images/noImage.jpg","Smart Style Bow Hanger","2",Yes,"<b>Bow Holder - Smart Style</b><br>Manufacture ID: SBH35<br><br>Smart Style Bow Hanger
<br> 
<br>- Comes with 3 mounting screws for use in multiple locations
<br>- 2 Extra hooks for hanging gear
<br>- Secure and durable","13.99","8.56","Do-All Traps","SBH35","Archery & Accessories","Bow Carriers/Slings","http://www.inventorysource.com/images/noImage.jpg","1.55","0.00","13.99","","","","Bow Holder - Smart Style  Manufacture ID: SBH35    Smart Style Bow Hanger     - Comes with 3 mounting screws for use in multiple locations  - 2 Extra hooks for hanging gear  - Secure and durable",
"GS56485","http://www.inventorysource.com/images/noImage.jpg","Extra Hand Bow Holder","6",Yes,"<b>Bow Holder - Extra Hand</b><br>Manufacture ID: EHB34<br><br>The Extra Hand Bow Holder has gripping prongs that rotate 360 degrees allowing it to accommodate any style or shape bow.
<br>
<br>- Attaches to most ladder treestands or climbers
<br>- Simple to attach and designed to hold any bow
<br>- Sturdy and durable construction","9.99","5.69","Do-All Traps","EHB34","Archery & Accessories","Bow Carriers/Slings","http://www.inventorysource.com/images/noImage.jpg","0.60000002","0.00","9.99","","","","Bow Holder - Extra Hand  Manufacture ID: EHB34    The Extra Hand Bow Holder has gripping prongs that rotate 360 degrees allowing it to accommodate any style or shape bow.    - Attaches to most ladder treestands or climbers  - Simple to attach and designed to hold any bow  - Sturdy and durable construction",
"GS56497","http://www.inventorysource.com/images/noImage.jpg","Sure Screw Gun/Bow Holder (Per 6)","6",Yes,"<b>Bow Holder - Sure Screw</b><br>Manufacture ID: SSH28<br><br>Sure Screw Gun and Bow Holder
<br>
<br>- Per 6","6.99","3.71","Do-All Traps","SSH28","Archery & Accessories","Bow Carriers/Slings","http://www.inventorysource.com/images/noImage.jpg","0.34999999","0.00","6.99","","","","Bow Holder - Sure Screw  Manufacture ID: SSH28    Sure Screw Gun and Bow Holder    - Per 6",
"GS56484","http://www.inventorysource.com/images/noImage.jpg","Earth Grip Bow Holder","6",Yes,"<b>Bow Holder - Earth Grip</b><br>Manufacture ID: EGH19<br><br>The Earth Grip Bow Holder has gripping prongs that rotate 360 degrees allowing it to accommodate any style or shape bow.
<br>
<br>- Ground spikes drive easily into the ground
<br>- Compact portability
<br>- Sturdy holder for your blind or hunting area","10.99","6.43","Do-All Traps","EGH19","Archery & Accessories","Bow Carriers/Slings","http://www.inventorysource.com/images/noImage.jpg","1.0","0.00","10.99","","","","Bow Holder - Earth Grip  Manufacture ID: EGH19    The Earth Grip Bow Holder has gripping prongs that rotate 360 degrees allowing it to accommodate any style or shape bow.    - Ground spikes drive easily into the ground  - Compact portability  - Sturdy holder for your blind or hunting area",
